click_id,is_attributed
82114,1
60389,1
111715,1
29993,1
66337,1
71482,1
76780,1
29346,1
63762,1
41370,1
61934,1
69190,1
17149,1
42216,1
45004,1
3823,1
116317,1
110062,1
7645,1
109826,1
35759,1
92921,1
27845,1
45004,1
109826,1
69339,1
4670,1
102488,1
45004,1
125222,1
7526,1
121579,1
51418,1
33637,1
29135,1
6996,1
7875,1
18648,1
7749,1
94319,1
99944,1
53960,1
48877,1
4693,1
101607,1
114235,1
21186,1
57821,1
78758,1
39662,1
102565,1
95006,1
101839,1
119524,1
28986,1
119524,1
47162,1
45004,1
118563,1
88849,1
39782,1
95006,1
72200,1
72200,1
102833,1
114235,1
8858,1
96037,1
35983,1
42982,1
69339,1
32591,1
68617,1
1382,1
78100,1
52981,1
66929,1
108688,1
53479,1
97043,1
67734,1
39284,1
60182,1
31119,1
45242,1
60529,1
40337,1
85887,1
33810,1
44595,1
36407,1
64609,1
34139,1
125322,1
59572,1
84831,1
63790,1
4787,1
72200,1
76137,1
11781,1
90790,1
11781,1
34304,1
120277,1
117602,1
49856,1
92915,1
79857,1
18580,1
101214,1
8507,1
109770,1
106035,1
91734,1
23838,1
106078,1
52075,1
48212,1
82161,1
85003,1
68930,1
95671,1
27545,1
28275,1
49374,1
62129,1
82502,1
119302,1
11108,1
110032,1
61606,1
79042,1
73978,1
31047,1
66254,1
35577,1
95111,1
31784,1
105363,1
4019,1
11781,1
46637,1
67467,1
17217,1
5147,1
121500,1
84003,1
53454,1
3823,1
70073,1
7265,1
39284,1
64750,1
100519,1
41817,1
72397,1
103377,1
13028,1
116317,1
36852,1
97773,1
54631,1
42298,1
102670,1
84659,1
43854,1
27818,1
5314,1
124859,1
65311,1
67440,1
40337,1
106078,1
83366,1
60945,1
116317,1
6853,1
21130,1
114220,1
125222,1
1448,1
90790,1
101487,1
100117,1
121330,1
31374,1
71482,1
124766,1
100869,1
17295,1
104397,1
41425,1
64459,1
64866,1
113508,1
93620,1
88063,1
52743,1
37972,1
24705,1
4442,1
73978,1
3744,1
73482,1
8858,1
122357,1
108079,1
50489,1
118597,1
63449,1
60598,1
11781,1
95006,1
90790,1
118597,1
33691,1
26218,1
90790,1
88281,1
119531,1
95750,1
100976,1
17736,1
8858,1
86843,1
14074,1
40849,1
32336,1
95442,1
74572,1
83525,1
47321,1
112464,1
47168,1
17133,1
40815,1
6061,1
22872,1
51418,1
5314,1
79088,1
117716,1
81006,1
92447,1
95671,1
85938,1
11493,1
64430,1
95297,1
14690,1
52010,1
99893,1
30310,1
14362,1
6061,1
106873,1
103115,1
66929,1
94214,1
103176,1
4197,1
121492,1
79881,1
24224,1
45004,1
95590,1
32490,1
14495,1
26814,1
98001,1
106078,1
26651,1
45004,1
77840,1
108858,1
82114,1
112377,1
80185,1
17560,1
91051,1
95003,1
18153,1
119593,1
42013,1
81341,1
102516,1
77207,1
81419,1
102872,1
125295,1
73516,1
53331,1
44725,1
118625,1
109869,1
15572,1
40654,1
113820,1
43649,1
111322,1
28564,1
93660,1
77314,1
111715,1
40337,1
122038,1
41425,1
23203,1
109826,1
77468,1
92784,1
105370,1
78330,1
552,1
8539,1
115858,1
209,1
83561,1
109513,1
107714,1
94584,1
101429,1
6061,1
46011,1
108004,1
80900,1
83513,1
47168,1
87673,1
68051,1
11781,1
46954,1
4470,1
64047,1
29748,1
90790,1
71482,1
73978,1
84615,1
66929,1
90620,1
90790,1
3028,1
32440,1
64435,1
13956,1
35282,1
73569,1
125363,1
90723,1
54324,1
27579,1
67586,1
95982,1
56051,1
61667,1
37716,1
69190,1
25453,1
9419,1
93325,1
61606,1
1173,1
60847,1
99754,1
104585,1
100300,1
73978,1
122038,1
32443,1
65253,1
121330,1
32453,1
99769,1
122356,1
9966,1
2321,1
99718,1
8858,1
45959,1
98602,1
108221,1
106078,1
91641,1
11781,1
117716,1
27545,1
114816,1
43675,1
39670,1
100275,1
61606,1
17714,1
15572,1
122038,1
20528,1
124536,1
52672,1
120481,1
117716,1
98971,1
37716,1
117716,1
12262,1
105932,1
32290,1
80004,1
90374,1
61606,1
108220,1
14112,1
53715,1
15572,1
104504,1
5314,1
43351,1
102065,1
3015,1
116434,1
108953,1
25129,1
88311,1
102435,1
80900,1
51060,1
112617,1
71710,1
114276,1
7194,1
67114,1
90341,1
95820,1
31503,1
91418,1
108341,1
41463,1
8580,1
71482,1
5348,1
119531,1
93620,1
36764,1
121330,1
11781,1
70523,1
105510,1
8036,1
89728,1
72646,1
18625,1
95177,1
8352,1
40337,1
72468,1
54157,1
7246,1
99769,1
5746,1
13185,1
18625,1
119297,1
56721,1
80228,1
69088,1
6330,1
75773,1
124724,1
108220,1
93620,1
91556,1
55722,1
15572,1
44673,1
71770,1
111400,1
80136,1
67188,1
53454,1
100275,1
99519,1
100619,1
116285,1
40337,1
4825,1
91484,1
25150,1
85887,1
14650,1
122346,1
93620,1
1439,1
56354,1
108568,1
15572,1
101113,1
31323,1
15651,1
97603,1
73580,1
51060,1
119349,1
5314,1
118284,1
93262,1
1041,1
106897,1
49966,1
99769,1
97716,1
50416,1
75687,1
49113,1
35759,1
5147,1
103224,1
9916,1
27396,1
11089,1
83766,1
119024,1
26766,1
102521,1
13530,1
69020,1
1840,1
90492,1
23550,1
20606,1
34912,1
86767,1
118315,1
6428,1
27646,1
71482,1
70232,1
35707,1
105534,1
86767,1
83815,1
67586,1
57786,1
80591,1
94319,1
71482,1
15931,1
67772,1
89689,1
53454,1
15572,1
122679,1
71076,1
38229,1
81829,1
55030,1
87673,1
61606,1
15572,1
37533,1
77523,1
56721,1
26409,1
74382,1
82240,1
105269,1
77761,1
39791,1
32403,1
52766,1
71863,1
82240,1
14650,1
61606,1
101382,1
81863,1
75687,1
33637,1
26661,1
38994,1
7861,1
41094,1
40337,1
105406,1
68930,1
116591,1
69852,1
25150,1
12479,1
99906,1
80275,1
42454,1
60945,1
28011,1
50161,1
111025,1
108626,1
94958,1
41463,1
102435,1
52981,1
85107,1
86767,1
73918,1
38994,1
71524,1
98542,1
10737,1
119583,1
41200,1
85887,1
26492,1
90155,1
25095,1
113820,1
77361,1
59170,1
19248,1
114878,1
7526,1
123534,1
39361,1
109035,1
55793,1
37801,1
14074,1
33637,1
49431,1
76885,1
102565,1
8954,1
114904,1
1839,1
6473,1
58172,1
103125,1
67772,1
86370,1
74317,1
119349,1
7875,1
44458,1
121216,1
108913,1
98457,1
4202,1
62129,1
53911,1
77048,1
79989,1
97056,1
62885,1
36218,1
37458,1
60672,1
102348,1
75305,1
50835,1
14237,1
73487,1
6330,1
120481,1
38399,1
71235,1
79539,1
6817,1
114065,1
41045,1
16403,1
109544,1
209,1
35757,1
71687,1
40317,1
113059,1
92325,1
87673,1
82240,1
113508,1
113059,1
71576,1
82287,1
47960,1
41172,1
50069,1
87673,1
69117,1
72397,1
124724,1
78844,1
82240,1
32252,1
90655,1
44422,1
4019,1
19134,1
10356,1
81829,1
96663,1
117867,1
17181,1
118412,1
92615,1
45004,1
37892,1
88192,1
40174,1
82675,1
64357,1
26481,1
111322,1
98457,1
98457,1
123871,1
67291,1
3102,1
15572,1
76856,1
44433,1
93620,1
76413,1
7875,1
18635,1
87521,1
4202,1
44170,1
110428,1
53454,1
92618,1
49602,1
85188,1
82240,1
2600,1
107573,1
20528,1
76856,1
40654,1
71524,1
4825,1
61715,1
119531,1
110512,1
34174,1
73366,1
109544,1
1439,1
86370,1
23242,1
77761,1
4019,1
64357,1
83690,1
109776,1
96165,1
15878,1
42478,1
111739,1
77869,1
40815,1
87673,1
53454,1
64357,1
32392,1
46755,1
35478,1
90855,1
84101,1
43650,1
21162,1
36495,1
57476,1
66577,1
30614,1
65311,1
19744,1
110211,1
116456,1
68215,1
113347,1
42013,1
106824,1
125129,1
65111,1
80591,1
14523,1
10142,1
85188,1
18802,1
109776,1
9966,1
47960,1
54152,1
99199,1
109713,1
5314,1
72941,1
87673,1
109776,1
98457,1
124724,1
16318,1
88441,1
2238,1
63487,1
86370,1
98282,1
8492,1
11614,1
119304,1
63902,1
82240,1
6432,1
60603,1
96298,1
118833,1
6668,1
11678,1
56612,1
55119,1
71745,1
25095,1
88879,1
8019,1
55075,1
98457,1
18580,1
5348,1
31441,1
19638,1
115621,1
85188,1
72732,1
81261,1
83000,1
97896,1
45190,1
99404,1
14237,1
86370,1
55736,1
25150,1
114220,1
24659,1
93587,1
89778,1
1082,1
25071,1
33637,1
71770,1
5348,1
69020,1
49602,1
83641,1
43650,1
100543,1
102994,1
107714,1
111715,1
93587,1
20052,1
31564,1
48886,1
38971,1
124724,1
85003,1
121330,1
30164,1
125232,1
94584,1
24879,1
69190,1
65253,1
37801,1
64609,1
39860,1
109776,1
11493,1
87347,1
36020,1
22335,1
109269,1
16495,1
104791,1
100971,1
21741,1
46415,1
102994,1
103567,1
65283,1
72630,1
82240,1
34714,1
110840,1
44028,1
56006,1
80026,1
77792,1
124897,1
49374,1
15092,1
92964,1
48272,1
39791,1
83513,1
56721,1
8019,1
58166,1
65283,1
38543,1
19349,1
105039,1
123924,1
7427,1
18968,1
82240,1
5147,1
65283,1
111916,1
44170,1
89778,1
3520,1
42478,1
29135,1
76856,1
83525,1
82843,1
37458,1
125928,1
18153,1
19638,1
76856,1
17149,1
48581,1
44574,1
84003,1
56006,1
79881,1
52672,1
97883,1
105363,1
14237,1
65111,1
17714,1
67114,1
43351,1
20411,1
70522,1
44422,1
27545,1
95177,1
11185,1
80428,1
43650,1
52443,1
37462,1
104504,1
90790,1
83631,1
123889,1
81261,1
88168,1
43426,1
34691,1
60529,1
1839,1
16253,1
19280,1
2759,1
81624,1
98658,1
90790,1
67114,1
101607,1
92780,1
31047,1
5250,1
22981,1
93620,1
114904,1
51014,1
18406,1
68047,1
119289,1
109504,1
39400,1
55119,1
12118,1
77271,1
20443,1
41045,1
53479,1
111400,1
59395,1
16741,1
56006,1
107788,1
71435,1
104362,1
14237,1
125432,1
50131,1
99895,1
87597,1
35707,1
88738,1
120883,1
93321,1
89250,1
50397,1
5314,1
14152,1
121473,1
106043,1
99117,1
56977,1
70975,1
14737,1
4334,1
71035,1
109269,1
118284,1
90341,1
65283,1
103567,1
55736,1
109269,1
101487,1
109269,1
50375,1
112621,1
10531,1
112621,1
107091,1
75415,1
35759,1
109620,1
73487,1
102280,1
9101,1
14475,1
22305,1
68996,1
82011,1
102208,1
103855,1
56977,1
93620,1
86767,1
69452,1
121330,1
73487,1
48760,1
123871,1
67658,1
32528,1
99762,1
71576,1
14237,1
53454,1
105037,1
91128,1
57699,1
122635,1
41375,1
59997,1
86767,1
37716,1
18444,1
97500,1
42467,1
69020,1
119127,1
84288,1
54305,1
109504,1
86370,1
96696,1
8111,1
2884,1
91232,1
62239,1
70144,1
67203,1
125435,1
118367,1
48653,1
98432,1
45868,1
125436,1
106738,1
96696,1
65793,1
86402,1
41805,1
56059,1
39242,1
108793,1
102994,1
68930,1
73482,1
83132,1
110143,1
42478,1
96459,1
17342,1
65977,1
12716,1
66201,1
48459,1
40453,1
68519,1
43650,1
79989,1
50113,1
90730,1
122517,1
60655,1
91640,1
73593,1
9674,1
125322,1
36923,1
82541,1
116066,1
93860,1
86092,1
26637,1
81159,1
64817,1
64636,1
118315,1
37919,1
86370,1
25272,1
120398,1
65813,1
37367,1
49054,1
33746,1
108491,1
46637,1
15365,1
37716,1
83917,1
94438,1
51317,1
42015,1
47997,1
92351,1
105370,1
111227,1
24306,1
71763,1
111227,1
58789,1
835,1
109504,1
25095,1
76856,1
18259,1
75305,1
56051,1
43124,1
35707,1
61402,1
109253,1
13564,1
102554,1
10737,1
87803,1
63816,1
82774,1
1634,1
5147,1
52443,1
73516,1
40914,1
4019,1
90479,1
14973,1
113128,1
120638,1
125261,1
86476,1
120638,1
46197,1
56977,1
10276,1
6871,1
37458,1
48240,1
67467,1
72090,1
72253,1
27983,1
51530,1
5178,1
107229,1
46237,1
87803,1
835,1
87766,1
78600,1
122356,1
125322,1
8230,1
18558,1
111227,1
44433,1
8364,1
31374,1
87521,1
112269,1
29447,1
116317,1
71576,1
118728,1
22898,1
14112,1
49487,1
835,1
93620,1
55075,1
124174,1
118042,1
4825,1
835,1
24726,1
76211,1
118315,1
119531,1
80495,1
50284,1
48170,1
73487,1
82114,1
84896,1
99926,1
63918,1
9039,1
75776,1
109826,1
37972,1
58166,1
4202,1
3964,1
835,1
46887,1
72695,1
91536,1
37801,1
108794,1
48581,1
102637,1
43650,1
55119,1
835,1
37892,1
46266,1
35185,1
37892,1
105249,1
95766,1
63487,1
2254,1
124576,1
84442,1
107458,1
109693,1
42298,1
90902,1
32528,1
63487,1
60917,1
61606,1
102581,1
62129,1
72492,1
26766,1
67244,1
48215,1
9966,1
44673,1
65913,1
49487,1
103284,1
22305,1
5147,1
25095,1
41313,1
17181,1
14973,1
79881,1
43650,1
111819,1
49429,1
59997,1
101839,1
44524,1
20904,1
40337,1
122330,1
48896,1
89113,1
105249,1
959,1
53911,1
31723,1
7526,1
64516,1
102581,1
65977,1
109544,1
102994,1
109513,1
57476,1
10950,1
84896,1
29135,1
77896,1
47125,1
121380,1
93587,1
37515,1
9953,1
103148,1
99171,1
26853,1
108626,1
24306,1
5455,1
7875,1
835,1
105336,1
48423,1
30587,1
89159,1
64866,1
60655,1
48957,1
68123,1
42495,1
106035,1
125222,1
2720,1
40337,1
104791,1
45519,1
100086,1
91536,1
39083,1
23203,1
29412,1
55736,1
14237,1
25072,1
71242,1
80431,1
107622,1
14237,1
79881,1
12029,1
58288,1
56977,1
94584,1
68123,1
89581,1
108779,1
76647,1
50284,1
53615,1
100929,1
81419,1
104791,1
65311,1
11678,1
34714,1
3015,1
47696,1
16668,1
15834,1
81624,1
81624,1
44673,1
107714,1
63487,1
123273,1
81624,1
101607,1
90374,1
79881,1
90723,1
5314,1
123924,1
67244,1
109269,1
108052,1
4019,1
74860,1
53454,1
52452,1
65630,1
39081,1
79989,1
32366,1
64386,1
119248,1
102637,1
85631,1
81624,1
43233,1
90466,1
90620,1
92575,1
77606,1
4019,1
591,1
119369,1
114276,1
64049,1
72539,1
109693,1
63487,1
121742,1
18625,1
48423,1
77091,1
51409,1
118833,1
93620,1
7709,1
112062,1
65111,1
17714,1
40317,1
104504,1
66638,1
66018,1
64516,1
102065,1
43351,1
53337,1
64516,1
23650,1
3102,1
105748,1
115807,1
74324,1
25876,1
9794,1
124384,1
88738,1
83616,1
106524,1
123998,1
105587,1
26853,1
62411,1
72090,1
20528,1
37801,1
80135,1
5761,1
835,1
123949,1
21633,1
35625,1
14664,1
50328,1
27859,1
8833,1
68196,1
60655,1
55786,1
35625,1
92951,1
121216,1
12708,1
25150,1
42467,1
100712,1
88150,1
2076,1
62863,1
79881,1
75895,1
9953,1
20606,1
98556,1
2207,1
44673,1
123703,1
37839,1
57821,1
44725,1
73482,1
2076,1
92618,1
2095,1
102996,1
64464,1
37490,1
60655,1
77523,1
68979,1
86767,1
55023,1
58654,1
52626,1
113454,1
25060,1
86767,1
122243,1
12649,1
114220,1
81624,1
81624,1
82240,1
112536,1
104318,1
46789,1
102035,1
54157,1
7257,1
57790,1
123998,1
86405,1
114923,1
80431,1
26914,1
48896,1
33507,1
71482,1
31503,1
124652,1
73954,1
22704,1
15609,1
52076,1
48896,1
118440,1
11493,1
59426,1
119558,1
92352,1
30624,1
83091,1
37503,1
114678,1
71510,1
117632,1
102733,1
53479,1
5098,1
125432,1
11549,1
42482,1
88879,1
111322,1
67203,1
102581,1
52443,1
5348,1
79881,1
76856,1
76856,1
8536,1
59426,1
108881,1
74091,1
42467,1
122415,1
122411,1
24962,1
101842,1
64516,1
48423,1
22344,1
64047,1
91734,1
4019,1
88157,1
46729,1
95982,1
67606,1
37476,1
34978,1
63932,1
51799,1
23509,1
36764,1
67658,1
6428,1
5270,1
26958,1
39791,1
106035,1
120175,1
48212,1
27859,1
23848,1
110032,1
2437,1
32639,1
112682,1
109269,1
14664,1
73516,1
96831,1
53454,1
91640,1
9955,1
102581,1
78784,1
40174,1
14973,1
118229,1
92413,1
4052,1
27859,1
2076,1
48951,1
2481,1
14275,1
116371,1
75685,1
76413,1
109693,1
22305,1
30624,1
109022,1
81501,1
102637,1
62874,1
835,1
84817,1
21239,1
57127,1
15878,1
30957,1
209,1
42482,1
120270,1
119574,1
124890,1
32392,1
43637,1
41490,1
86280,1
92554,1
69777,1
28325,1
53479,1
77523,1
6022,1
41437,1
25705,1
112536,1
53454,1
100519,1
46144,1
26853,1
63101,1
109269,1
18916,1
37417,1
10737,1
14973,1
2565,1
14385,1
105336,1
40400,1
49608,1
1839,1
79104,1
67586,1
92393,1
92951,1
88157,1
50358,1
63796,1
111732,1
59331,1
64866,1
69645,1
55075,1
56977,1
93021,1
109693,1
97557,1
111913,1
93291,1
51274,1
49245,1
39242,1
81261,1
109269,1
66693,1
44433,1
102733,1
88706,1
74572,1
111227,1
29997,1
89159,1
20429,1
21797,1
87521,1
37515,1
87347,1
37375,1
8536,1
77970,1
38066,1
32772,1
66192,1
123998,1
102637,1
75628,1
88176,1
48581,1
1508,1
110811,1
18202,1
27859,1
94468,1
80428,1
23589,1
59015,1
23980,1
45156,1
11594,1
44422,1
8364,1
75895,1
88879,1
110166,1
104831,1
72164,1
8036,1
15616,1
85070,1
43960,1
39083,1
5147,1
100971,1
62869,1
69777,1
4353,1
22206,1
72773,1
18625,1
33168,1
71201,1
103147,1
113524,1
2097,1
53911,1
4334,1
110211,1
54305,1
92227,1
25588,1
39897,1
97014,1
53998,1
35333,1
39868,1
32472,1
95671,1
48337,1
22704,1
95671,1
104764,1
118065,1
24891,1
57786,1
12148,1
32870,1
18261,1
93974,1
6428,1
107626,1
85154,1
112377,1
80900,1
64886,1
65253,1
44725,1
90620,1
96048,1
5178,1
100543,1
35149,1
53331,1
103002,1
5147,1
6668,1
52443,1
84168,1
29573,1
3811,1
7526,1
125322,1
106450,1
88281,1
54080,1
8664,1
39017,1
3410,1
20174,1
112536,1
75895,1
6313,1
14495,1
41045,1
62391,1
8482,1
118101,1
34143,1
92729,1
49916,1
1044,1
5348,1
19266,1
105603,1
12790,1
98506,1
75830,1
40317,1
55487,1
8536,1
81261,1
102040,1
102565,1
123606,1
36149,1
116760,1
58990,1
102581,1
48337,1
92780,1
115859,1
36149,1
29135,1
113659,1
42467,1
3355,1
111521,1
117898,1
77523,1
14516,1
3210,1
59678,1
50284,1
89761,1
103183,1
94468,1
58804,1
118658,1
43862,1
77589,1
22704,1
77081,1
92829,1
8664,1
114702,1
31645,1
58524,1
77048,1
37417,1
94468,1
13412,1
68537,1
37481,1
120055,1
94468,1
33033,1
95044,1
74382,1
41091,1
43793,1
64516,1
94202,1
1343,1
26490,1
88281,1
78856,1
124252,1
93054,1
21830,1
7310,1
70522,1
5147,1
43838,1
5314,1
5348,1
102581,1
13454,1
29874,1
42467,1
20528,1
118647,1
102516,1
75895,1
123606,1
8352,1
99519,1
64636,1
60197,1
6330,1
112302,1
43838,1
49916,1
21081,1
53454,1
679,1
5314,1
8009,1
33488,1
34714,1
77523,1
22361,1
100212,1
39083,1
37738,1
55504,1
56606,1
26281,1
30957,1
56225,1
8036,1
124384,1
111227,1
17149,1
107626,1
114220,1
102565,1
64563,1
73194,1
41425,1
81935,1
46098,1
123924,1
80447,1
112536,1
51652,1
23883,1
62070,1
80672,1
122038,1
32684,1
96799,1
88194,1
112682,1
98529,1
32614,1
97557,1
66623,1
97626,1
56977,1
98491,1
21298,1
101607,1
117605,1
50489,1
18584,1
42404,1
1040,1
59426,1
65495,1
5250,1
48359,1
47696,1
94862,1
74572,1
13226,1
69645,1
15092,1
102581,1
1448,1
14692,1
98971,1
22704,1
41067,1
19775,1
60917,1
40317,1
79066,1
80993,1
44524,1
94042,1
2254,1
59426,1
107091,1
30240,1
46549,1
90003,1
49916,1
7945,1
96955,1
8536,1
46675,1
23650,1
54080,1
43650,1
58431,1
121646,1
23286,1
20443,1
29347,1
98012,1
28461,1
124156,1
32783,1
90325,1
105160,1
48337,1
8005,1
113454,1
63172,1
11051,1
1067,1
42482,1
125432,1
59125,1
90519,1
105587,1
85070,1
81548,1
124095,1
31723,1
111937,1
86897,1
88828,1
97028,1
26565,1
22881,1
57900,1
107626,1
88063,1
44422,1
2770,1
14275,1
32870,1
17133,1
78784,1
81837,1
43233,1
76557,1
65253,1
121163,1
75895,1
47696,1
50233,1
17149,1
44422,1
22704,1
33974,1
126150,1
98471,1
109743,1
80591,1
101243,1
109269,1
49667,1
69777,1
40507,1
105447,1
88622,1
69770,1
37417,1
39784,1
56545,1
78905,1
83776,1
114238,1
83776,1
29717,1
27906,1
92784,1
53643,1
48896,1
54080,1
99218,1
125928,1
79066,1
3009,1
53079,1
29467,1
58287,1
45730,1
52577,1
94857,1
87347,1
97626,1
111227,1
114284,1
107626,1
81935,1
89232,1
65977,1
53454,1
6428,1
91640,1
9953,1
37490,1
118647,1
105293,1
37892,1
26666,1
100149,1
75895,1
81721,1
68482,1
79066,1
71248,1
99991,1
77407,1
64394,1
33146,1
101260,1
81935,1
120311,1
8364,1
40567,1
38692,1
98660,1
78784,1
121163,1
5038,1
26259,1
104178,1
79303,1
2565,1
97557,1
27473,1
41641,1
113019,1
72357,1
91879,1
48459,1
121163,1
12076,1
59737,1
60655,1
106377,1
83602,1
90003,1
97557,1
53911,1
98565,1
46237,1
9272,1
5147,1
64567,1
4324,1
63777,1
47696,1
8484,1
43472,1
17867,1
97626,1
83704,1
6330,1
58951,1
116343,1
46086,1
62874,1
37581,1
109189,1
83943,1
55023,1
24705,1
70494,1
25394,1
71238,1
74091,1
11011,1
59233,1
64330,1
50195,1
103157,1
39242,1
65495,1
118315,1
75411,1
71510,1
64087,1
42699,1
59667,1
37892,1
12610,1
114353,1
39501,1
60197,1
121163,1
65913,1
101315,1
73582,1
34174,1
39778,1
66577,1
60069,1
77821,1
98255,1
34174,1
32971,1
120288,1
99311,1
115006,1
4886,1
102815,1
91051,1
106524,1
96266,1
8760,1
112574,1
23917,1
92784,1
92780,1
111025,1
102035,1
56606,1
32906,1
81006,1
93445,1
86860,1
122411,1
107619,1
14112,1
8071,1
79902,1
110090,1
31336,1
126156,1
76117,1
102965,1
39083,1
33486,1
118866,1
22704,1
109630,1
947,1
112594,1
11170,1
90003,1
105876,1
106998,1
63790,1
8830,1
48782,1
22702,1
22528,1
31597,1
75007,1
37050,1
14950,1
122259,1
53454,1
50764,1
2720,1
7526,1
119369,1
25553,1
59426,1
48581,1
96676,1
36149,1
24705,1
49602,1
114276,1
123901,1
8259,1
74535,1
10167,1
124985,1
103131,1
92784,1
30179,1
88387,1
82265,1
111808,1
60650,1
6713,1
61211,1
122906,1
25394,1
90286,1
85107,1
11651,1
116557,1
95891,1
96266,1
112377,1
4799,1
120444,1
5178,1
84450,1
65977,1
69102,1
65253,1
80026,1
49819,1
53581,1
7030,1
34143,1
86593,1
90003,1
67203,1
112983,1
58316,1
71838,1
57127,1
37417,1
4536,1
84896,1
5347,1
14237,1
124384,1
30245,1
47611,1
88781,1
114220,1
72306,1
278,1
25394,1
124973,1
8571,1
63963,1
80000,1
120398,1
74091,1
25394,1
118610,1
51496,1
26853,1
94987,1
4019,1
76462,1
46619,1
42013,1
34174,1
89581,1
96266,1
111025,1
88281,1
98748,1
12020,1
40317,1
30957,1
45624,1
4505,1
44524,1
123534,1
93620,1
113781,1
11108,1
119809,1
118978,1
34174,1
90003,1
22704,1
62694,1
52805,1
96048,1
49602,1
113076,1
123826,1
90003,1
34174,1
26995,1
72261,1
14868,1
58363,1
31597,1
29972,1
44105,1
80236,1
27678,1
39328,1
95982,1
110811,1
119369,1
114904,1
99679,1
72261,1
70261,1
19727,1
102565,1
52431,1
70253,1
40317,1
100887,1
54321,1
14170,1
45304,1
116083,1
86246,1
40342,1
18769,1
96799,1
88176,1
40169,1
34978,1
31374,1
108577,1
114015,1
5147,1
44067,1
59395,1
90003,1
17149,1
65716,1
86436,1
37050,1
61437,1
12103,1
76211,1
29737,1
51299,1
60258,1
8571,1
93837,1
56545,1
125962,1
62426,1
66362,1
90466,1
4019,1
48212,1
43472,1
31597,1
18788,1
77761,1
83069,1
29907,1
53715,1
66362,1
78784,1
34789,1
102815,1
5147,1
99311,1
73870,1
16341,1
26958,1
125070,1
64866,1
12649,1
33481,1
26749,1
13118,1
12505,1
85145,1
5761,1
3102,1
120693,1
20930,1
9072,1
106110,1
8664,1
38341,1
83270,1
61186,1
100929,1
91061,1
1448,1
17486,1
90571,1
107091,1
30920,1
107281,1
54305,1
19871,1
114236,1
88079,1
79066,1
2786,1
87879,1
73582,1
27395,1
117898,1
12878,1
96266,1
71686,1
62222,1
109671,1
78714,1
79066,1
79292,1
76822,1
12379,1
85489,1
72283,1
70201,1
45745,1
96266,1
4560,1
36117,1
13212,1
34401,1
18558,1
68180,1
1567,1
111025,1
3766,1
48569,1
125432,1
109022,1
113659,1
8259,1
54841,1
62617,1
83069,1
39083,1
1994,1
74091,1
29644,1
2933,1
1721,1
105649,1
63796,1
103375,1
88738,1
49283,1
14275,1
12491,1
92784,1
73593,1
104024,1
48476,1
50588,1
78992,1
1567,1
108706,1
67135,1
95691,1
83705,1
34174,1
75177,1
47227,1
70416,1
5347,1
8836,1
99377,1
5348,1
52805,1
11298,1
116343,1
11594,1
23203,1
33481,1
102875,1
80212,1
10464,1
107806,1
66869,1
85107,1
15479,1
98481,1
56412,1
8408,1
27678,1
44782,1
74103,1
14692,1
90615,1
13212,1
52805,1
88738,1
51060,1
11170,1
102144,1
42237,1
25060,1
6557,1
33798,1
114273,1
69566,1
53964,1
119289,1
46209,1
118339,1
14895,1
22704,1
37892,1
59395,1
5147,1
14200,1
62874,1
71482,1
15479,1
14764,1
18787,1
90353,1
5178,1
27395,1
24021,1
29644,1
2720,1
111699,1
82249,1
96266,1
23533,1
86865,1
33481,1
71808,1
70253,1
32632,1
55487,1
33481,1
96266,1
39083,1
120398,1
114314,1
66362,1
27678,1
32286,1
44067,1
107645,1
44725,1
49171,1
1721,1
10464,1
68413,1
125222,1
69944,1
33974,1
47772,1
47146,1
7288,1
43793,1
38144,1
80101,1
120398,1
18393,1
109671,1
4543,1
68215,1
5147,1
60640,1
41253,1
121994,1
3994,1
37490,1
102291,1
71004,1
67481,1
34784,1
89947,1
58166,1
32783,1
119268,1
39242,1
75174,1
22704,1
67135,1
93057,1
101315,1
913,1
67135,1
75202,1
83280,1
19727,1
119251,1
46568,1
42404,1
16318,1
52485,1
67467,1
119165,1
125796,1
101690,1
102235,1
108858,1
36183,1
88359,1
8664,1
50983,1
60197,1
43789,1
54009,1
94320,1
39368,1
80446,1
51901,1
34816,1
62874,1
36213,1
62930,1
40317,1
70253,1
64330,1
74740,1
116726,1
15959,1
92784,1
25700,1
31413,1
2097,1
66362,1
88739,1
36679,1
85916,1
55807,1
28325,1
19051,1
115840,1
42380,1
38986,1
92780,1
31859,1
49025,1
33661,1
73516,1
49946,1
5178,1
118183,1
121996,1
101941,1
85139,1
31402,1
67467,1
39284,1
41169,1
83576,1
43528,1
52805,1
74640,1
120311,1
57821,1
61793,1
73172,1
74355,1
94442,1
18787,1
85056,1
32528,1
31336,1
101315,1
43528,1
31678,1
78068,1
34156,1
34123,1
99769,1
56988,1
65253,1
108481,1
80634,1
75685,1
119804,1
69261,1
5348,1
87879,1
115859,1
5314,1
66897,1
34036,1
115895,1
96831,1
40968,1
112585,1
120603,1
67135,1
5147,1
107788,1
102581,1
66362,1
30957,1
12379,1
122259,1
114923,1
34174,1
5520,1
5359,1
83704,1
11797,1
106460,1
35869,1
17486,1
106460,1
6380,1
73516,1
3307,1
13912,1
69261,1
33974,1
71610,1
14085,1
41425,1
108913,1
25818,1
61793,1
32443,1
43841,1
65716,1
112431,1
26280,1
125796,1
34174,1
